Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2021-04-03;Kirghizistan;88842;1502;85077;1.69;95.76;2.55

2021-04-03;Cambodge;2689;19;1653;0.71;61.47;37.82

2021-04-03;Comores;3712;146;3538;3.93;95.31;0.75

2021-04-03;Saint-Kitts-et-Nevis;44;0;44;0.00;100.00;0.00

2021-04-03;Corée du Sud;105279;1744;96589;1.66;91.75;6.60

2021-04-03;Koweït;235989;1339;220521;0.57;93.45;5.99

2021-04-03;Kazakhstan;303922;3240;272614;1.07;89.70;9.24

2021-04-03;Laos;49;0;46;0.00;93.88;6.12

2021-04-03;Liban;477113;6379;380472;1.34;79.74;18.92

2021-04-03;Liechtenstein;2679;56;2571;2.09;95.97;1.94

2021-04-03;Sainte-Lucie;4273;61;4142;1.43;96.93;1.64

2021-04-03;Sri Lanka;93295;575;90021;0.62;96.49;2.89

2021-04-03;Libéria;2042;85;1899;4.16;93.00;2.84

2021-04-03;Lesotho;10707;315;4471;2.94;41.76;55.30

2021-04-03;Lituanie;218878;3602;201598;1.65;92.11;6.25

2021-04-03;Luxembourg;62105;750;57596;1.21;92.74;6.05

2021-04-03;Lettonie;103867;1923;94101;1.85;90.60;7.55

2021-04-03;Libye;161088;2684;148288;1.67;92.05;6.28

2021-04-03;Maroc;497832;8842;484793;1.78;97.38;0.84

2021-04-03;Monaco;2326;29;2155;1.25;92.65;6.10

2021-04-03;Moldavie;234394;5092;213559;2.17;91.11;6.72

2021-04-03;Montenegro;92222;1303;85153;1.41;92.33;6.25

2021-04-03;Saint Martin;1659;12;1399;0.72;84.33;14.95

2021-04-03;Madagascar;25262;449;22415;1.78;88.73;9.49

2021-04-03;Îles Marshall;4;0;4;0.00;100.00;0.00

2021-04-03;Macédoine;134134;3905;108676;2.91;81.02;16.07

2021-04-03;Mali;10432;391;6926;3.75;66.39;29.86

2021-04-03;Birmanie;142479;3206;131810;2.25;92.51;5.24

2021-04-03;Mongolie;9598;10;5379;0.10;56.04;43.85

2021-04-03;Macao;48;0;48;0.00;100.00;0.00

2021-04-03;Martinique;8163;54;98;0.66;1.20;98.14

2021-04-03;Mauritanie;17917;449;17158;2.51;95.76;1.73

2021-04-03;Malte;29189;397;28159;1.36;96.47;2.17

2021-04-03;Maurice;1104;12;688;1.09;62.32;36.59

2021-04-03;Maldives;24651;67;21512;0.27;87.27;12.46

2021-04-03;Malawi;33647;1120;30593;3.33;90.92;5.75

2021-04-03;Mexique;2249195;204011;1765244;9.07;78.48;12.45

2021-04-03;Malaisie;349610;1286;333892;0.37;95.50;4.13

2021-04-03;Mozambique;68005;782;56965;1.15;83.77;15.08

2021-04-03;Namibie;44683;533;42264;1.19;94.59;4.22

2021-04-03;Nouvelle-Calédonie;121;0;58;0.00;47.93;52.07

2021-04-03;Niger;5028;188;4669;3.74;92.86;3.40

2021-04-03;Nigéria;163113;2058;151853;1.26;93.10;5.64

2021-04-03;Nicaragua;6677;178;4225;2.67;63.28;34.06

2021-04-03;Pays-Bas;1316913;16766;16562;1.27;1.26;97.47

2021-04-03;Norvège;98102;673;17998;0.69;18.35;80.97

2021-04-03;Népal;277768;3032;273123;1.09;98.33;0.58

2021-04-03;Nouvelle-Zélande;2501;26;2408;1.04;96.28;2.68

2021-04-03;Oman;160018;1681;144639;1.05;90.39;8.56

2021-04-03;Panama;356073;6131;345120;1.72;96.92;1.35

2021-04-03;Pérou;1573961;52625;1492052;3.34;94.80;1.86

2021-04-03;Polynésie Française;18633;141;4842;0.76;25.99;73.26

2021-04-03;Papouasie-Nouvelle-Guinée;6619;60;846;0.91;12.78;86.31

2021-04-03;Philippines;784043;13423;604905;1.71;77.15;21.14

2021-04-03;Pakistan;687908;14778;613058;2.15;89.12;8.73

2021-04-03;Pologne;2415584;54737;1945994;2.27;80.56;17.17

2021-04-03;Palestine;248482;2681;220418;1.08;88.71;10.22

2021-04-03;Portugal;823142;16875;779973;2.05;94.76;3.19

2021-04-03;Paraguay;219393;4344;180369;1.98;82.21;15.81

2021-04-03;Qatar;182548;301;165471;0.16;90.65;9.19

2021-04-03;Réunion;16586;115;14828;0.69;89.40;9.91

2021-04-03;Roumanie;970224;23973;867663;2.47;89.43;8.10

2021-04-03;Serbie;614365;5422;0;0.88;0.00;99.12

2021-04-03;Russie;4520879;98363;4147974;2.18;91.75;6.07

2021-04-03;Rwanda;22243;311;20472;1.40;92.04;6.56

2021-04-03;Arabie Saoudite;392009;6690;379312;1.71;96.76;1.53

2021-04-03;Îles Salomon;19;0;18;0.00;94.74;5.26

2021-04-03;Seychelles;4290;24;3869;0.56;90.19;9.25

2021-04-03;Soudan;31833;2063;24214;6.48;76.07;17.45

2021-04-03;Suède;813191;13498;0;1.66;0.00;98.34

2021-04-03;Singapour;60468;30;60185;0.05;99.53;0.42

2021-04-03;Slovénie;219420;4068;201446;1.85;91.81;6.34

2021-04-03;Slovaquie;364622;9948;255300;2.73;70.02;27.25

2021-04-03;Sierra Leone;3987;79;2822;1.98;70.78;27.24

2021-04-03;Saint-Marin;4775;84;4170;1.76;87.33;10.91

2021-04-03;Sénégal;38953;1063;37614;2.73;96.56;0.71

2021-04-03;Somalie;11504;537;4861;4.67;42.25;53.08

2021-04-03;Suriname;9153;177;8612;1.93;94.09;3.98

2021-04-03;Soudan du sud;10255;112;9779;1.09;95.36;3.55

2021-04-03;Sao Tomé-et-Principe;2240;35;2131;1.56;95.13;3.30

2021-04-03;El Salvador;65180;2021;61640;3.10;94.57;2.33

2021-04-03;Syrie;19284;1299;13090;6.74;67.88;25.38

2021-04-03;Eswatini;17349;668;16605;3.85;95.71;0.44

2021-04-03;Tchad;4589;164;4190;3.57;91.31;5.12

2021-04-03;Togo;11064;110;8201;0.99;74.12;24.88

2021-04-03;Thaïlande;29031;95;26873;0.33;92.57;7.11

2021-04-03;Tadjikistan;13308;90;13218;0.68;99.32;0.00

2021-04-03;Timor-Leste;714;0;267;0.00;37.39;62.61

2021-04-03;Tunisie;258335;8931;218775;3.46;84.69;11.86

2021-04-03;Turquie;3445052;32078;3082676;0.93;89.48;9.59

2021-04-03;Trinité-et-Tobago;8136;145;7640;1.78;93.90;4.31

2021-04-03;Taïwan;1045;10;992;0.96;94.93;4.11

2021-04-03;Tanzanie;509;21;183;4.13;35.95;59.92

2021-04-03;Ukraine;1783169;35729;1390431;2.00;77.98;20.02

2021-04-03;Ouganda;40962;335;40452;0.82;98.75;0.43

2021-04-03;États-Unis;30672664;554913;0;1.81;0.00;98.19

2021-04-03;Uruguay;113904;1071;89035;0.94;78.17;20.89

2021-04-03;Ouzbékistan;83435;630;81449;0.76;97.62;1.63

2021-04-03;Vatican;27;0;15;0.00;55.56;44.44

2021-04-03;St-Vincent / Grenadines;1755;10;1614;0.57;91.97;7.46

2021-04-03;Venezuela;164337;1647;150374;1.00;91.50;7.49

2021-04-03;Viet Nam;2626;35;2383;1.33;90.75;7.92

2021-04-03;Vanuatu;3;0;1;0.00;33.33;66.67

2021-04-03;Samoa;3;0;2;0.00;66.67;33.33

2021-04-03;Kosovo;91079;1892;75850;2.08;83.28;14.64

2021-04-03;Yémen;4697;932;1715;19.84;36.51;43.64

2021-04-03;Mayotte;19490;162;2964;0.83;15.21;83.96

2021-04-03;Afrique du Sud;1551501;52954;1476605;3.41;95.17;1.41

2021-04-03;Zambie;88800;1215;85017;1.37;95.74;2.89

2021-04-03;Zimbabwe;36911;1524;34732;4.13;94.10;1.77

2021-04-03;Autres;721;15;706;2.08;97.92;0.00

2021-04-02;Autres;721;15;706;2.08;97.92;0.00

2021-04-02;Zimbabwe;36903;1524;34708;4.13;94.05;1.82

2021-04-02;Zambie;88730;1215;84825;1.37;95.60;3.03

2021-04-02;Afrique du Sud;1550724;52946;1475398;3.41;95.14;1.44

2021-04-02;Mayotte;19408;161;2964;0.83;15.27;83.90

2021-04-02;Yémen;4620;916;1691;19.83;36.60;43.57

2021-04-02;Kosovo;91079;1892;75850;2.08;83.28;14.64

2021-04-02;Samoa;3;0;2;0.00;66.67;33.33

2021-04-02;Vanuatu;3;0;1;0.00;33.33;66.67

2021-04-02;Viet Nam;2620;35;2383;1.34;90.95;7.71

2021-04-02;Venezuela;162730;1629;149459;1.00;91.84;7.15

2021-04-02;St-Vincent / Grenadines;1754;10;1614;0.57;92.02;7.41

2021-04-02;Vatican;27;0;15;0.00;55.56;44.44

2021-04-02;Ouzbékistan;83239;630;81303;0.76;97.67;1.57

2021-04-02;Uruguay;111568;1041;87039;0.93;78.01;21.05

2021-04-02;États-Unis;30609690;554201;0;1.81;0.00;98.19

2021-04-02;Ouganda;40924;335;40452;0.82;98.85;0.33

2021-04-02;Ukraine;1762713;35326;1381163;2.00;78.35;19.64

2021-04-02;Tanzanie;509;21;183;4.13;35.95;59.92

2021-04-02;Taïwan;1039;10;987;0.96;95.00;4.04

2021-04-02;Trinité-et-Tobago;8116;145;7624;1.79;93.94;4.28

2021-04-02;Turquie;3400296;31892;3059462;0.94;89.98;9.09

2021-04-02;Tunisie;256931;8890;218377;3.46;84.99;11.55

2021-04-02;Timor-Leste;677;0;216;0.00;31.91;68.09

2021-04-02;Tadjikistan;13308;90;13218;0.68;99.32;0.00

2021-04-02;Thaïlande;28947;94;26873;0.32;92.84;6.84

2021-04-02;Togo;10848;110;8096;1.01;74.63;24.35

2021-04-02;Tchad;4573;164;4165;3.59;91.08;5.34

2021-04-02;Eswatini;17347;668;16568;3.85;95.51;0.64

2021-04-02;Syrie;19164;1288;12977;6.72;67.72;25.56

2021-04-02;El Salvador;65030;2017;61640;3.10;94.79;2.11

2021-04-02;Sao Tomé-et-Principe;2236;34;2123;1.52;94.95;3.53

2021-04-02;Soudan du sud;10219;112;9749;1.10;95.40;3.50

2021-04-02;Suriname;9130;177;8600;1.94;94.19;3.87

2021-04-02;Somalie;11499;537;4861;4.67;42.27;53.06

2021-04-02;Sénégal;38889;1056;37532;2.72;96.51;0.77

2021-04-02;Saint-Marin;4775;84;4170;1.76;87.33;10.91

2021-04-02;Sierra Leone;3987;79;2817;1.98;70.65;27.36

2021-04-02;Slovaquie;363874;9877;255300;2.71;70.16;27.12

2021-04-02;Slovénie;218114;4063;200422;1.86;91.89;6.25

2021-04-02;Singapour;60450;30;60176;0.05;99.55;0.40

2021-04-02;Suède;813191;13498;0;1.66;0.00;98.34

2021-04-02;Soudan;31833;2063;24214;6.48;76.07;17.45

2021-04-02;Seychelles;4259;24;3836;0.56;90.07;9.37

2021-04-02;Îles Salomon;19;0;18;0.00;94.74;5.26

2021-04-02;Arabie Saoudite;391325;6684;378873;1.71;96.82;1.47

2021-04-02;Rwanda;22167;310;20398;1.40;92.02;6.58

2021-04-02;Russie;4511973;97986;4138458;2.17;91.72;6.11

2021-04-02;Serbie;610232;5384;0;0.88;0.00;99.12

2021-04-02;Roumanie;964726;23819;862137;2.47;89.37;8.17

2021-04-02;Réunion;16586;115;14828;0.69;89.40;9.91

2021-04-02;Qatar;181678;298;165003;0.16;90.82;9.01

2021-04-02;Paraguay;217886;4294;178804;1.97;82.06;15.97

2021-04-02;Portugal;822862;16868;779655;2.05;94.75;3.20

2021-04-02;Palestine;246893;2661;217224;1.08;87.98;10.94

2021-04-02;Pologne;2387511;54165;1911249;2.27;80.05;17.68

2021-04-02;Pakistan;678165;14613;607205;2.15;89.54;8.31

2021-04-02;Philippines;771497;13320;604368;1.73;78.34;19.94

2021-04-02;Papouasie-Nouvelle-Guinée;6475;60;846;0.93;13.07;86.01

2021-04-02;Polynésie Française;18633;141;4842;0.76;25.99;73.26

2021-04-02;Pérou;1568345;52331;1485582;3.34;94.72;1.94

2021-04-02;Panama;355850;6126;344701;1.72;96.87;1.41

2021-04-02;Oman;160018;1681;144639;1.05;90.39;8.56

2021-04-02;Nouvelle-Zélande;2501;26;2408;1.04;96.28;2.68

2021-04-02;Népal;277640;3031;272962;1.09;98.32;0.59

2021-04-02;Norvège;97410;673;17998;0.69;18.48;80.83

2021-04-02;Pays-Bas;1308774;16733;16446;1.28;1.26;97.46

2021-04-02;Nicaragua;6677;178;4225;2.67;63.28;34.06

2021-04-02;Nigéria;163063;2058;151835;1.26;93.11;5.62

2021-04-02;Niger;5021;187;4641;3.72;92.43;3.84

2021-04-02;Nouvelle-Calédonie;121;0;58;0.00;47.93;52.07

2021-04-02;Namibie;44581;531;42121;1.19;94.48;4.33

2021-04-02;Mozambique;67923;778;56841;1.15;83.68;15.17

2021-04-02;Malaisie;347972;1283;332443;0.37;95.54;4.09

2021-04-02;Mexique;2247357;203854;1765244;9.07;78.55;12.38

2021-04-02;Malawi;33639;1119;30490;3.33;90.64;6.03

2021-04-02;Maldives;24548;67;21368;0.27;87.05;12.68

2021-04-02;Maurice;1095;12;688;1.10;62.83;36.07

2021-04-02;Malte;29127;395;28045;1.36;96.29;2.36

2021-04-02;Mauritanie;17904;449;17142;2.51;95.74;1.75

2021-04-02;Martinique;7549;50;98;0.66;1.30;98.04

2021-04-02;Macao;48;0;48;0.00;100.00;0.00

2021-04-02;Mongolie;9598;10;5379;0.10;56.04;43.85

2021-04-02;Birmanie;142466;3206;131802;2.25;92.51;5.23

2021-04-02;Mali;10285;390;6901;3.79;67.10;29.11

2021-04-02;Macédoine;132740;3860;108197;2.91;81.51;15.58

2021-04-02;Îles Marshall;4;0;4;0.00;100.00;0.00

2021-04-02;Madagascar;24968;444;22300;1.78;89.31;8.91

2021-04-02;Saint Martin;1659;12;1399;0.72;84.33;14.95

2021-04-02;Montenegro;91906;1296;84587;1.41;92.04;6.55

2021-04-02;Moldavie;233136;5048;211803;2.17;90.85;6.99

2021-04-02;Monaco;2320;28;2143;1.21;92.37;6.42

2021-04-02;Maroc;497257;8835;484224;1.78;97.38;0.84

2021-04-02;Libye;161088;2684;148288;1.67;92.05;6.28

2021-04-02;Lettonie;103588;1922;94101;1.86;90.84;7.30

2021-04-02;Lituanie;217865;3594;200266;1.65;91.92;6.43

2021-04-02;Luxembourg;62105;750;57596;1.21;92.74;6.05

2021-04-02;Lesotho;10706;315;4471;2.94;41.76;55.30

2021-04-02;Libéria;2042;85;1899;4.16;93.00;2.84

2021-04-02;Sri Lanka;93128;571;89701;0.61;96.32;3.07

2021-04-02;Sainte-Lucie;4265;61;4142;1.43;97.12;1.45

2021-04-02;Liechtenstein;2678;56;2571;2.09;96.00;1.90

2021-04-02;Liban;474925;6346;377136;1.34;79.41;19.25

2021-04-02;Laos;49;0;46;0.00;93.88;6.12

2021-04-02;Kazakhstan;301818;3236;271216;1.07;89.86;9.07

2021-04-02;Koweït;234754;1327;219257;0.57;93.40;6.04

2021-04-02;Corée du Sud;104736;1740;96196;1.66;91.85;6.49

2021-04-02;Saint-Kitts-et-Nevis;44;0;44;0.00;100.00;0.00

2021-04-02;Comores;3712;146;3538;3.93;95.31;0.75

2021-04-02;Cambodge;2546;16;1256;0.63;49.33;50.04

2021-04-02;Kirghizistan;88700;1500;84979;1.69;95.80;2.50

2021-04-02;Kenya;136893;2186;93430;1.60;68.25;30.15

2021-04-02;Japon;479953;9191;447559;1.91;93.25;4.83

2021-04-02;Jordanie;622833;7039;525703;1.13;84.41;14.46

2021-04-02;Jamaïque;39967;607;17861;1.52;44.69;53.79

2021-04-02;Italie;3629000;110328;2953377;3.04;81.38;15.58

2021-04-02;Islande;6205;29;6058;0.47;97.63;1.90

2021-04-02;Iran;1908974;62876;1633949;3.29;85.59;11.11

2021-04-02;Iraq;862821;14390;768215;1.67;89.04;9.30

2021-04-02;Inde;12392260;164110;11569241;1.32;93.36;5.32

2021-04-02;Israël;833707;6220;820906;0.75;98.46;0.79

2021-04-02;Irlande;237187;4713;23364;1.99;9.85;88.16

2021-04-02;Indonésie;1523179;41151;1361017;2.70;89.35;7.94

2021-04-02;Hongrie;670776;21262;413370;3.17;61.63;35.20

2021-04-02;Haïti;12788;252;11126;1.97;87.00;11.03

2021-04-02;Croatie;276416;5996;257309;2.17;93.09;4.74

2021-04-02;Honduras;189726;4622;73308;2.44;38.64;58.92

2021-04-02;Hong-Kong;11499;205;11122;1.78;96.72;1.50

2021-04-02;Guyana;10446;235;9211;2.25;88.18;9.57

2021-04-02;Guinée-Bissau;3661;65;2992;1.78;81.73;16.50

2021-04-02;Guatemala;195036;6875;178659;3.52;91.60;4.87

2021-04-02;Grèce;270230;8232;93764;3.05;34.70;62.26

2021-04-02;Guinée Équatoriale;7008;103;6635;1.47;94.68;3.85

2021-04-02;Guadeloupe;11512;178;2242;1.55;19.48;78.98

2021-04-02;Guinée;20228;128;16832;0.63;83.21;16.16

2021-04-02;Gambie;5459;165;5070;3.02;92.87;4.10

2021-04-02;Gibraltar;4275;94;4169;2.20;97.52;0.28

2021-04-02;Ghana;90674;744;88426;0.82;97.52;1.66

2021-04-02;Guyane Française;17132;93;9995;0.54;58.34;41.12

2021-04-02;Grenade;155;1;152;0.65;98.06;1.29

2021-04-02;Géorgie;282789;3798;273930;1.34;96.87;1.79

2021-04-02;Royaume-Uni;4363694;126964;9021;2.91;0.21;96.88

2021-04-02;Gabon;19863;119;16910;0.60;85.13;14.27

2021-04-02;France;4709082;95687;267675;2.03;5.68;92.28

2021-04-02;Îles Féroé;661;1;660;0.15;99.85;0.00

2021-04-02;Fidji;67;2;64;2.99;95.52;1.49

2021-04-02;Finlande;78672;846;46000;1.08;58.47;40.45

2021-04-02;Éthiopie;211314;2915;159929;1.38;75.68;22.94

2021-04-02;Espagne;3291394;75541;150376;2.30;4.57;93.14

2021-04-02;Érythrée;3334;10;3058;0.30;91.72;7.98

2021-04-02;Égypte;203546;12084;155448;5.94;76.37;17.69

2021-04-02;Estonie;108418;922;85053;0.85;78.45;20.70

2021-04-02;Équateur;332038;16910;281684;5.09;84.83;10.07

2021-04-02;Algérie;117429;3099;81729;2.64;69.60;27.76

2021-04-02;République Dominicaine;253781;3334;213339;1.31;84.06;14.62

2021-04-02;Dominique;165;0;159;0.00;96.36;3.64

2021-04-02;Danemark;232004;2424;220385;1.04;94.99;3.96

2021-04-02;Djibouti;8431;72;6630;0.85;78.64;20.51

2021-04-02;Allemagne;2882356;76940;2566530;2.67;89.04;8.29

2021-04-02;République Tchèque;1545865;26765;1374823;1.73;88.94;9.33

2021-04-02;Chypre;46878;261;2057;0.56;4.39;95.06

2021-04-02;Cap-vert;17717;171;16398;0.97;92.56;6.48

2021-04-02;Cuba;77353;429;72351;0.55;93.53;5.91

2021-04-02;Costa Rica;216764;2957;192699;1.36;88.90;9.74

2021-04-02;Colombie;2428048;63777;2300887;2.63;94.76;2.61

2021-04-02;Chine;90252;4636;85413;5.14;94.64;0.22

2021-04-02;Cameroun;57337;851;35261;1.48;61.50;37.02

2021-04-02;Chili;1011485;23421;942413;2.32;93.17;4.51

2021-04-02;Côte d'Ivoire;44445;250;41281;0.56;92.88;6.56

2021-04-02;Suisse;605342;10351;317600;1.71;52.47;45.82

2021-04-02;Congo (Brazzaville);9681;135;8208;1.39;84.78;13.82

2021-04-02;République Centrafricaine;5245;72;4957;1.37;94.51;4.12

2021-04-02;Rép. Dém. du Congo;28217;745;25512;2.64;90.41;6.95

2021-04-02;Canada;998208;23011;924144;2.31;92.58;5.11

2021-04-02;Belize;12456;317;12090;2.54;97.06;0.39

2021-04-02;Bélarus;324694;2267;315226;0.70;97.08;2.22

2021-04-02;Botswana;40878;591;36958;1.45;90.41;8.14

2021-04-02;Bhoutan;889;1;870;0.11;97.86;2.02

2021-04-02;Bahamas;9171;188;8676;2.05;94.60;3.35

2021-04-02;Brésil;12910082;328206;11277632;2.54;87.36;10.10

2021-04-02;Bolivie;273947;12305;223760;4.49;81.68;13.83

2021-04-02;Brunéi Darussalam;213;3;195;1.41;91.55;7.04

2021-04-02;Saint Barthélemy;775;1;462;0.13;59.61;40.26

2021-04-02;Bénin;7313;93;6452;1.27;88.23;10.50

2021-04-02;Burundi;2842;6;773;0.21;27.20;72.59

2021-04-02;Bahreïn;146454;527;136827;0.36;93.43;6.21

2021-04-02;Bulgarie;350340;13438;266091;3.84;75.95;20.21

2021-04-02;Burkina Faso;12791;150;12430;1.17;97.18;1.65

2021-04-02;Belgique;892585;23083;0;2.59;0.00;97.41

2021-04-02;Bangladesh;624594;9155;547411;1.47;87.64;10.89

2021-04-02;Barbade;3665;42;3518;1.15;95.99;2.86

2021-04-02;Bosnie-Herzégovine;173478;6763;131726;3.90;75.93;20.17

2021-04-02;Azerbaïdjan;266322;3617;239807;1.36;90.04;8.60

2021-04-02;Australie;29341;909;23025;3.10;78.47;18.43

2021-04-02;Autriche;552729;9397;506675;1.70;91.67;6.63

2021-04-02;Argentine;2373153;56023;2121954;2.36;89.41;8.22

2021-04-02;Angola;22467;538;20867;2.39;92.88;4.73

2021-04-02;Arménie;194852;3552;174545;1.82;89.58;8.60

2021-04-02;Albanie;125842;2247;92500;1.79;73.50;24.71

2021-04-02;Antigua-et-Barbuda;1152;28;858;2.43;74.48;23.09

2021-04-02;Afghanistan;56572;2495;51798;4.41;91.56;4.03

2021-04-02;Émirats Arabes Unis;465939;1502;450111;0.32;96.60;3.07

2021-04-02;Andorre;12115;116;11401;0.96;94.11;4.94

2021-04-01;Andorre;12053;115;11365;0.95;94.29;4.75

2021-04-01;Émirats Arabes Unis;463759;1499;447790;0.32;96.56;3.12

2021-04-01;Afghanistan;56517;2489;51788;4.40;91.63;3.96

2021-04-01;Antigua-et-Barbuda;1147;28;857;2.44;74.72;22.84

2021-04-01;Albanie;125506;2241;91875;1.79;73.20;25.01

2021-04-01;Arménie;193736;3533;173681;1.82;89.65;8.53

2021-04-01;Angola;22399;538;20508;2.40;91.56;6.04

2021-04-01;Argentine;2363251;55941;2112266;2.37;89.38;8.25

2021-04-01;Autriche;549592;9368;503729;1.70;91.66;6.64

2021-04-01;Australie;29333;909;23014;3.10;78.46;18.44

2021-04-01;Azerbaïdjan;263961;3593;238985;1.36;90.54;8.10

2021-04-01;Bosnie-Herzégovine;171324;6675;131166;3.90;76.56;19.54

2021-04-01;Barbade;3659;42;3506;1.15;95.82;3.03

2021-04-01;Bangladesh;617764;9105;544938;1.47;88.21;10.31

2021-04-01;Belgique;887920;23045;0;2.60;0.00;97.40

2021-04-01;Burkina Faso;12774;149;12420;1.17;97.23;1.60

2021-04-01;Bulgarie;346327;13313;262095;3.84;75.68;20.48

2021-04-01;Bahreïn;145380;523;136064;0.36;93.59;6.05

2021-04-01;Burundi;2842;6;773;0.21;27.20;72.59

2021-04-01;Bénin;7313;93;6452;1.27;88.23;10.50

2021-04-01;Saint Barthélemy;775;1;462;0.13;59.61;40.26

2021-04-01;Brunéi Darussalam;213;3;195;1.41;91.55;7.04

2021-04-01;Bolivie;273327;12280;222924;4.49;81.56;13.95

2021-04-01;Brésil;12839844;325284;11240213;2.53;87.54;9.92

2021-04-01;Bahamas;9171;188;8676;2.05;94.60;3.35

2021-04-01;Bhoutan;886;1;869;0.11;98.08;1.81

2021-04-01;Botswana;40878;591;36958;1.45;90.41;8.14

2021-04-01;Bélarus;323043;2257;313628;0.70;97.09;2.22

2021-04-01;Belize;12456;317;12090;2.54;97.06;0.39

2021-04-01;Canada;994549;22998;922632;2.31;92.77;4.92

2021-04-01;Rép. Dém. du Congo;28199;745;25508;2.64;90.46;6.90

2021-04-01;République Centrafricaine;5222;72;4957;1.38;94.93;3.70

2021-04-01;Congo (Brazzaville);9681;135;8208;1.39;84.78;13.82

2021-04-01;Suisse;603092;10350;317600;1.72;52.66;45.62

2021-04-01;Côte d'Ivoire;43889;244;40254;0.56;91.72;7.73

2021-04-01;Chili;1003406;23328;936721;2.32;93.35;4.32

2021-04-01;Cameroun;57337;851;35261;1.48;61.50;37.02

2021-04-01;Chine;90226;4636;85402;5.14;94.65;0.21

2021-04-01;Colombie;2417826;63614;2292803;2.63;94.83;2.54

2021-04-01;Costa Rica;216764;2957;192699;1.36;88.90;9.74

2021-04-01;Cuba;76276;425;71493;0.56;93.73;5.71

2021-04-01;Cap-vert;17587;169;16340;0.96;92.91;6.13

2021-04-01;Chypre;46173;260;2057;0.56;4.45;94.98

2021-04-01;République Tchèque;1539617;26586;1371074;1.73;89.05;9.22

2021-04-01;Allemagne;2866323;76823;2552020;2.68;89.03;8.29

2021-04-01;Djibouti;8180;71;6538;0.87;79.93;19.21

2021-04-01;Danemark;231296;2423;219726;1.05;95.00;3.95

2021-04-01;Dominique;164;0;157;0.00;95.73;4.27

2021-04-01;République Dominicaine;253196;3330;212818;1.32;84.05;14.63

2021-04-01;Algérie;117304;3096;81632;2.64;69.59;27.77

2021-04-01;Équateur;330388;16877;281684;5.11;85.26;9.63

2021-04-01;Estonie;107253;908;83417;0.85;77.78;21.38

2021-04-01;Égypte;202843;12041;155016;5.94;76.42;17.64

2021-04-01;Érythrée;3308;10;3049;0.30;92.17;7.53

2021-04-01;Espagne;3291394;75541;150376;2.30;4.57;93.14

2021-04-01;Éthiopie;208961;2890;159436;1.38;76.30;22.32

2021-04-01;Finlande;78106;846;46000;1.08;58.89;40.02

2021-04-01;Fidji;67;2;64;2.99;95.52;1.49

2021-04-01;Îles Féroé;661;1;660;0.15;99.85;0.00

2021-04-01;France;4662274;95360;266107;2.05;5.71;92.25

2021-04-01;Gabon;19550;118;16609;0.60;84.96;14.44

2021-04-01;Royaume-Uni;4360272;126912;8920;2.91;0.20;96.88

2021-04-01;Géorgie;282260;3785;273604;1.34;96.93;1.73

2021-04-01;Grenade;155;1;152;0.65;98.06;1.29

2021-04-01;Guyane Française;17132;93;9995;0.54;58.34;41.12

2021-04-01;Ghana;90583;743;88065;0.82;97.22;1.96

2021-04-01;Gibraltar;4275;94;4169;2.20;97.52;0.28

2021-04-01;Gambie;5459;165;5070;3.02;92.87;4.10

2021-04-01;Guinée;20083;127;16754;0.63;83.42;15.94

2021-04-01;Guadeloupe;11512;173;2242;1.50;19.48;79.02

2021-04-01;Guinée Équatoriale;7008;103;6635;1.47;94.68;3.85

2021-04-01;Grèce;267172;8160;93764;3.05;35.09;61.85

2021-04-01;Guatemala;194756;6860;177964;3.52;91.38;5.10

2021-04-01;Guinée-Bissau;3661;63;2982;1.72;81.45;16.83

2021-04-01;Guyana;10375;233;9159;2.25;88.28;9.47

2021-04-01;Hong-Kong;11480;205;11108;1.79;96.76;1.45

2021-04-01;Honduras;189726;4622;73308;2.44;38.64;58.92

2021-04-01;Croatie;274054;5967;255639;2.18;93.28;4.54

2021-04-01;Haïti;12762;252;11126;1.97;87.18;10.84

2021-04-01;Hongrie;661721;20995;410565;3.17;62.05;34.78

2021-04-01;Indonésie;1517854;41054;1355578;2.70;89.31;7.99

2021-04-01;Irlande;236600;4705;23364;1.99;9.87;88.14

2021-04-01;Israël;833456;6220;820703;0.75;98.47;0.78

2021-04-01;Inde;12303131;163396;11525039;1.33;93.68;5.00

2021-04-01;Iraq;856939;14360;764096;1.68;89.17;9.16

2021-04-01;Iran;1897314;62759;1626144;3.31;85.71;10.98

2021-04-01;Islande;6205;29;6058;0.47;97.63;1.90

